DATE,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,VOLUME,DAILY_RETURN,MA_7,52W_HIGH,52W_LOW,VOLATILITY
2025-04-28,SURAKSHA,EQ,311.0,313.05,305.25,308.05,52574,-0.009485530546623757,,319.05,297.75,0.011764428635425069
2025-04-29,SURAKSHA,EQ,308.05,313.75,304.0,307.3,36714,-0.0024346696964778446,,319.05,297.75,0.011764428635425069
2025-04-30,SURAKSHA,EQ,308.05,309.8,297.75,299.2,23783,-0.028729102418438637,309.0571428571429,319.05,297.75,0.011764428635425069
2025-04-22,SURANASOL,EQ,35.85,35.99,34.82,35.29,201685,-0.01562064156206422,,36.44,31.5,0.014567637829706652
2025-04-23,SURANASOL,EQ,35.28,36.44,34.76,35.45,342758,0.0048185941043084385,,36.44,31.5,0.014567637829706652
2025-04-24,SURANASOL,EQ,36.13,36.13,35.25,35.58,116738,-0.015222806531968011,,36.44,31.5,0.014567637829706652
2025-04-25,SURANASOL,EQ,35.69,35.86,33.23,34.28,172938,-0.03950686466797413,,36.44,31.5,0.014567637829706652
2025-04-28,SURANASOL,EQ,34.25,34.74,33.22,33.77,112672,-0.014014598540145895,,36.44,31.5,0.014567637829706652
2025-04-29,SURANASOL,EQ,33.77,34.5,33.5,33.58,65240,-0.005626295528575801,,36.44,31.5,0.014567637829706652
2025-04-30,SURANASOL,EQ,33.15,33.62,31.5,32.18,119785,-0.02926093514328805,34.30428571428571,36.44,31.5,0.014567637829706652
2025-04-22,SURANAT&P,EQ,19.29,19.29,18.75,18.93,87894,-0.018662519440124387,,19.29,17.6,0.01680545044720054
2025-04-23,SURANAT&P,EQ,19.18,19.18,18.6,18.88,123553,-0.015641293013555824,,19.29,17.6,0.01680545044720054
2025-04-24,SURANAT&P,EQ,18.76,19.0,18.7,18.73,55715,-0.0015991471215352417,,19.29,17.6,0.01680545044720054
2025-04-25,SURANAT&P,EQ,18.99,18.99,18.05,18.37,82265,-0.03264876250658228,,19.29,17.6,0.01680545044720054
2025-04-28,SURANAT&P,EQ,18.05,18.74,18.05,18.32,50812,0.01495844875346258,,19.29,17.6,0.01680545044720054
2025-04-29,SURANAT&P,EQ,18.69,18.89,17.8,18.09,85535,-0.03210272873194229,,19.29,17.6,0.01680545044720054
2025-04-30,SURANAT&P,EQ,18.05,18.23,17.6,17.76,46547,-0.016066481994459786,18.44,19.29,17.6,0.01680545044720054
2025-04-22,SURYALAXMI,EQ,65.27,66.9,64.21,66.03,20287,0.011643940554619352,,67.19,60.12,0.022022916424136302
2025-04-23,SURYALAXMI,EQ,66.71,67.19,63.4,64.39,10071,-0.03477739469344916,,67.19,60.12,0.022022916424136302
2025-04-24,SURYALAXMI,EQ,65.28,65.59,63.9,64.85,4363,-0.006587009803921673,,67.19,60.12,0.022022916424136302
2025-04-25,SURYALAXMI,EQ,65.0,66.69,61.01,61.6,16052,-0.052307692307692284,,67.19,60.12,0.022022916424136302
2025-04-28,SURYALAXMI,EQ,62.88,64.48,60.31,61.6,9703,-0.02035623409669213,,67.19,60.12,0.022022916424136302
2025-04-29,SURYALAXMI,EQ,62.2,62.89,61.61,61.94,3929,-0.0041800643086817545,,67.19,60.12,0.022022916424136302
2025-04-30,SURYALAXMI,EQ,62.8,63.95,60.12,60.62,19414,-0.03471337579617834,63.00428571428571,67.19,60.12,0.022022916424136302
2025-04-22,SURYAROSNI,EQ,262.0,271.0,259.83,268.91,595482,0.026374045801526812,,283.0,255.02,0.0273619351291566
2025-04-23,SURYAROSNI,EQ,271.05,275.0,264.1,269.95,585083,-0.004058291828076085,,283.0,255.02,0.0273619351291566
2025-04-24,SURYAROSNI,EQ,269.0,279.47,266.54,275.33,718381,0.023531598513011093,,283.0,255.02,0.0273619351291566
2025-04-25,SURYAROSNI,EQ,279.44,283.0,261.99,265.74,880486,-0.04902662467792724,,283.0,255.02,0.0273619351291566
2025-04-28,SURYAROSNI,EQ,267.0,267.7,260.66,265.85,323557,-0.004307116104868829,,283.0,255.02,0.0273619351291566
2025-04-29,SURYAROSNI,EQ,264.01,268.79,258.41,264.99,347626,0.003711980606795266,,283.0,255.02,0.0273619351291566
2025-04-30,SURYAROSNI,EQ,264.5,265.5,255.02,256.29,555982,-0.031039697542533003,266.72285714285715,283.0,255.02,0.0273619351291566
2025-04-22,SURYODAY,EQ,135.22,139.78,132.61,137.05,430496,0.013533500961396336,,139.94,127.0,0.02719004907214392
2025-04-23,SURYODAY,EQ,139.0,139.78,131.35,138.25,418611,-0.00539568345323741,,139.94,127.0,0.02719004907214392
2025-04-24,SURYODAY,EQ,138.0,139.4,135.69,139.06,214316,0.007681159420289871,,139.94,127.0,0.02719004907214392
2025-04-25,SURYODAY,EQ,139.06,139.94,127.0,129.97,1246029,-0.06536746728031068,,139.94,127.0,0.02719004907214392
2025-04-28,SURYODAY,EQ,130.0,130.91,127.1,127.83,236760,-0.016692307692307704,,139.94,127.0,0.02719004907214392
2025-04-29,SURYODAY,EQ,129.1,131.29,127.61,130.52,201215,0.010999225406661626,,139.94,127.0,0.02719004907214392
2025-04-30,SURYODAY,EQ,129.1,130.49,127.15,128.02,172920,-0.008365608055770598,132.95714285714286,139.94,127.0,0.02719004907214392
2025-04-22,SUVEN,EQ,127.63,131.0,127.58,129.42,334344,0.01402491577215382,,144.0,126.25,0.04215930835786751
2025-04-23,SUVEN,EQ,130.0,132.05,126.52,130.1,296451,0.0007692307692307255,,144.0,126.25,0.04215930835786751
2025-04-24,SUVEN,EQ,130.5,143.99,130.5,141.2,1493786,0.08199233716475086,,144.0,126.25,0.04215930835786751
2025-04-25,SUVEN,EQ,143.44,144.0,134.15,135.99,895983,-0.051938092582264284,,144.0,126.25,0.04215930835786751
2025-04-28,SUVEN,EQ,134.5,138.89,133.0,133.31,306901,-0.00884758364312266,,144.0,126.25,0.04215930835786751
2025-04-29,SUVEN,EQ,133.31,135.57,130.0,130.95,321879,-0.01770309804215748,,144.0,126.25,0.04215930835786751
2025-04-30,SUVEN,EQ,130.87,131.83,126.25,127.5,223782,-0.0257507450141362,132.63857142857142,144.0,126.25,0.04215930835786751
2025-04-22,SUVENPHAR,EQ,1200.8,1248.5,1194.8,1230.0,245536,0.02431712191872089,,1250.0,1122.0,0.02563201956701459
2025-04-23,SUVENPHAR,EQ,1250.0,1250.0,1197.6,1205.0,248163,-0.036,,1250.0,1122.0,0.02563201956701459
2025-04-24,SUVENPHAR,EQ,1213.3,1235.0,1195.6,1204.8,269091,-0.0070056869694222375,,1250.0,1122.0,0.02563201956701459
2025-04-25,SUVENPHAR,EQ,1208.0,1219.5,1137.8,1143.2,182742,-0.05364238410596023,,1250.0,1122.0,0.02563201956701459
2025-04-28,SUVENPHAR,EQ,1151.6,1163.9,1133.2,1148.7,156992,-0.002518235498436839,,1250.0,1122.0,0.02563201956701459
2025-04-29,SUVENPHAR,EQ,1160.0,1165.9,1122.0,1136.4,79155,-0.02034482758620682,,1250.0,1122.0,0.02563201956701459
2025-04-30,SUVENPHAR,EQ,1137.0,1161.4,1126.5,1137.1,121688,8.795074758127446e-05,1172.1714285714286,1250.0,1122.0,0.02563201956701459
2025-04-22,SUZLON,EQ,60.95,61.58,59.02,59.27,89155646,-0.027563576702214924,,61.58,56.0,0.016424444683342712
2025-04-23,SUZLON,EQ,59.68,60.17,58.13,59.99,97968387,0.005194369973190387,,61.58,56.0,0.016424444683342712
2025-04-24,SUZLON,EQ,60.0,61.49,59.72,60.11,97850644,0.0018333333333333238,,61.58,56.0,0.016424444683342712
2025-04-25,SUZLON,EQ,60.31,60.45,56.72,58.3,104362729,-0.03332780633394139,,61.58,56.0,0.016424444683342712
2025-04-28,SUZLON,EQ,57.5,58.49,57.0,57.78,50641247,0.004869565217391324,,61.58,56.0,0.016424444683342712
2025-04-29,SUZLON,EQ,58.0,59.5,57.35,57.7,51629064,-0.0051724137931034,,61.58,56.0,0.016424444683342712
2025-04-30,SUZLON,EQ,57.7,57.9,56.0,56.4,55507075,-0.02253032928942815,58.50714285714286,61.58,56.0,0.016424444683342712
2025-04-22,SVLL,EQ,589.6,589.6,561.0,582.75,12313,-0.011618046132971543,,620.6,526.0,0.05868840200150671
2025-04-23,SVLL,EQ,609.0,611.85,553.65,553.65,25296,-0.0908866995073892,,620.6,526.0,0.05868840200150671
2025-04-24,SVLL,EQ,532.0,581.3,526.0,581.3,7923,0.09266917293233075,,620.6,526.0,0.05868840200150671
2025-04-25,SVLL,EQ,609.95,610.25,556.75,591.05,8967,-0.030986146405443216,,620.6,526.0,0.05868840200150671
2025-04-28,SVLL,EQ,592.0,620.6,561.5,561.5,22711,-0.05152027027027027,,620.6,526.0,0.05868840200150671
2025-04-29,SVLL,EQ,556.0,575.05,533.55,553.55,7457,-0.004406474820143966,,620.6,526.0,0.05868840200150671
2025-04-30,SVLL,EQ,574.4,574.4,531.35,540.25,4293,-0.059453342618384364,566.2928571428571,620.6,526.0,0.05868840200150671
2025-04-22,SWANENERGY,EQ,448.55,454.25,441.25,443.25,1756084,-0.011815851075688354,,454.25,400.0,0.025265297147291615
2025-04-23,SWANENERGY,EQ,446.7,447.3,431.3,435.35,1545087,-0.025408551600626744,,454.25,400.0,0.025265297147291615
2025-04-24,SWANENERGY,EQ,436.0,444.5,433.9,435.05,1179672,-0.0021788990825687814,,454.25,400.0,0.025265297147291615
2025-04-25,SWANENERGY,EQ,434.5,436.0,405.4,415.1,2412150,-0.044649021864211685,,454.25,400.0,0.025265297147291615
2025-04-28,SWANENERGY,EQ,407.0,423.85,403.65,420.15,1369394,0.03230958230958225,,454.25,400.0,0.025265297147291615
2025-04-29,SWANENERGY,EQ,420.0,428.8,411.6,414.0,1258950,-0.014285714285714285,,454.25,400.0,0.025265297147291615
2025-04-30,SWANENERGY,EQ,416.7,416.7,400.0,401.8,1111262,-0.03575713942884564,423.5285714285714,454.25,400.0,0.025265297147291615
2025-04-22,SWARAJENG,EQ,4150.0,4174.0,4080.0,4118.4,27651,-0.0076144578313253886,,4311.5,4051.4,0.013440056342538944
2025-04-23,SWARAJENG,EQ,4165.0,4235.0,4085.3,4209.6,34779,0.010708283313325417,,4311.5,4051.4,0.013440056342538944
2025-04-24,SWARAJENG,EQ,4199.4,4311.5,4180.1,4209.0,45552,0.0022860408629805126,,4311.5,4051.4,0.013440056342538944
2025-04-25,SWARAJENG,EQ,4300.0,4300.0,4062.5,4171.2,34167,-0.029953488372093065,,4311.5,4051.4,0.013440056342538944
2025-04-28,SWARAJENG,EQ,4199.9,4217.0,4138.4,4166.6,45741,-0.007928760208576222,,4311.5,4051.4,0.013440056342538944
2025-04-29,SWARAJENG,EQ,4161.1,4235.8,4149.3,4158.2,34824,-0.0006969310999496637,,4311.5,4051.4,0.013440056342538944
2025-04-30,SWARAJENG,EQ,4145.0,4189.4,4051.4,4071.2,16213,-0.017804583835946967,4157.742857142857,4311.5,4051.4,0.013440056342538944
2025-04-22,SWIGGY,EQ,343.85,345.65,338.55,343.35,7967985,-0.0014541224371092045,,351.45,309.15,0.024559987607232825
2025-04-23,SWIGGY,EQ,344.8,349.45,339.45,348.05,4461816,0.009425754060324826,,351.45,309.15,0.024559987607232825
2025-04-24,SWIGGY,EQ,344.25,351.45,339.3,340.6,5934561,-0.010602759622367399,,351.45,309.15,0.024559987607232825
2025-04-25,SWIGGY,EQ,342.1,343.35,320.0,321.4,6237853,-0.06050862320958797,,351.45,309.15,0.024559987607232825
2025-04-28,SWIGGY,EQ,322.1,328.7,319.7,323.75,4572731,0.005122632722756837,,351.45,309.15,0.024559987607232825
2025-04-29,SWIGGY,EQ,327.4,328.35,318.5,319.85,2140615,-0.02306047648136822,,351.45,309.15,0.024559987607232825
2025-04-30,SWIGGY,EQ,326.85,326.85,309.15,316.4,8197937,-0.03197185253174253,330.4857142857143,351.45,309.15,0.024559987607232825
2025-04-22,SWSOLAR,EQ,311.9,319.6,309.1,314.35,4297730,0.007855081756973536,,333.0,271.4,0.032379476542595875
2025-04-23,SWSOLAR,EQ,316.0,328.9,306.55,325.2,5224905,0.029113924050632876,,333.0,271.4,0.032379476542595875
2025-04-24,SWSOLAR,EQ,329.0,333.0,320.95,327.05,6277714,-0.005927051671732488,,333.0,271.4,0.032379476542595875
2025-04-25,SWSOLAR,EQ,332.7,333.0,310.7,310.7,3080611,-0.06612563871355576,,333.0,271.4,0.032379476542595875
2025-04-28,SWSOLAR,EQ,300.05,302.25,295.2,295.2,5176308,-0.01616397267122154,,333.0,271.4,0.032379476542595875
2025-04-29,SWSOLAR,EQ,298.0,299.85,283.75,285.65,2327128,-0.0414429530201343,,333.0,271.4,0.032379476542595875
2025-04-30,SWSOLAR,EQ,282.05,283.05,271.4,271.4,1656135,-0.03775926254210259,304.2214285714286,333.0,271.4,0.032379476542595875
2025-04-22,SYMPHONY,EQ,1177.0,1235.0,1166.8,1215.2,255956,0.03245539507221754,,1237.9,1141.2,0.025262031611019208
2025-04-23,SYMPHONY,EQ,1235.0,1237.9,1191.0,1195.2,156923,-0.032226720647773245,,1237.9,1141.2,0.025262031611019208
2025-04-24,SYMPHONY,EQ,1192.0,1202.4,1178.9,1189.6,69778,-0.0020134228187920224,,1237.9,1141.2,0.025262031611019208
2025-04-25,SYMPHONY,EQ,1200.0,1207.4,1141.2,1160.8,105902,-0.032666666666666705,,1237.9,1141.2,0.025262031611019208
2025-04-28,SYMPHONY,EQ,1160.0,1181.8,1156.0,1160.4,74442,0.00034482758620697497,,1237.9,1141.2,0.025262031611019208
2025-04-29,SYMPHONY,EQ,1162.9,1196.7,1160.4,1183.1,123464,0.017370367185484407,,1237.9,1141.2,0.025262031611019208
2025-04-30,SYMPHONY,EQ,1183.1,1188.1,1144.0,1153.9,103146,-0.02468092299890104,1179.7428571428572,1237.9,1141.2,0.025262031611019208
2025-04-22,SYNCOMF,EQ,18.0,18.13,17.76,17.86,1915304,-0.00777777777777781,,18.4,16.25,0.024067280496499147
2025-04-23,SYNCOMF,EQ,17.97,18.2,17.42,17.56,1912271,-0.02281580411797441,,18.4,16.25,0.024067280496499147
2025-04-24,SYNCOMF,EQ,17.56,18.4,17.5,17.97,3101830,0.0233485193621868,,18.4,16.25,0.024067280496499147
2025-04-25,SYNCOMF,EQ,18.0,18.14,16.85,17.04,2967010,-0.05333333333333338,,18.4,16.25,0.024067280496499147
2025-04-28,SYNCOMF,EQ,16.95,17.22,16.63,16.9,1844736,-0.0029498525073746733,,18.4,16.25,0.024067280496499147
2025-04-29,SYNCOMF,EQ,16.91,17.26,16.6,16.81,1774716,-0.005913660555884177,,18.4,16.25,0.024067280496499147
2025-04-30,SYNCOMF,EQ,16.81,16.89,16.25,16.32,2213456,-0.029149315883402645,17.208571428571428,18.4,16.25,0.024067280496499147
2025-04-22,SYNGENE,EQ,727.8,741.25,720.4,735.7,398842,0.010854630392965225,,754.85,612.25,0.027779787003833236
2025-04-23,SYNGENE,EQ,744.0,754.85,733.3,749.15,634656,0.0069220430107526576,,754.85,612.25,0.027779787003833236
2025-04-24,SYNGENE,EQ,691.0,695.0,650.0,653.4,20252494,-0.05441389290882782,,754.85,612.25,0.027779787003833236
2025-04-25,SYNGENE,EQ,655.0,657.0,628.0,630.1,4415736,-0.038015267175572486,,754.85,612.25,0.027779787003833236
2025-04-28,SYNGENE,EQ,630.1,631.6,614.0,616.95,6094214,-0.020869703221710802,,754.85,612.25,0.027779787003833236
2025-04-29,SYNGENE,EQ,618.0,631.7,612.25,628.9,3466969,0.017637540453074398,,754.85,612.25,0.027779787003833236
2025-04-30,SYNGENE,EQ,630.0,640.5,626.0,634.05,2090137,0.0064285714285713565,664.0357142857143,754.85,612.25,0.027779787003833236
2025-04-22,SYRMA,EQ,500.0,533.2,497.6,517.05,2639761,0.03409999999999991,,533.2,462.0,0.030453703614904234
2025-04-23,SYRMA,EQ,524.0,525.7,502.0,520.7,977553,-0.006297709923664035,,533.2,462.0,0.030453703614904234
2025-04-24,SYRMA,EQ,520.65,526.1,511.8,521.25,669069,0.001152405646787713,,533.2,462.0,0.030453703614904234
2025-04-25,SYRMA,EQ,523.8,523.8,486.05,489.75,1009365,-0.06500572737686132,,533.2,462.0,0.030453703614904234
2025-04-28,SYRMA,EQ,490.25,494.9,480.25,481.95,726714,-0.016930137684854688,,533.2,462.0,0.030453703614904234
2025-04-29,SYRMA,EQ,485.2,492.9,477.85,480.85,477549,-0.008965375103050219,,533.2,462.0,0.030453703614904234
2025-04-30,SYRMA,EQ,480.85,484.15,462.0,465.4,493283,-0.03213060205885421,496.70714285714286,533.2,462.0,0.030453703614904234
2025-04-22,TAINWALCHM,EQ,236.0,236.0,224.35,228.59,3769,-0.031398305084745746,,236.0,201.0,0.017885573920598856
2025-04-23,TAINWALCHM,EQ,229.47,229.75,224.99,226.71,1095,-0.01202771604131255,,236.0,201.0,0.017885573920598856
2025-04-24,TAINWALCHM,EQ,228.12,228.12,220.5,221.13,2200,-0.030641767490794357,,236.0,201.0,0.017885573920598856
2025-04-25,TAINWALCHM,EQ,224.88,224.9,212.56,213.81,3451,-0.04922625400213444,,236.0,201.0,0.017885573920598856
2025-04-28,TAINWALCHM,EQ,213.77,218.49,209.7,214.32,4370,0.002572858679889521,,236.0,201.0,0.017885573920598856
2025-04-29,TAINWALCHM,EQ,215.01,217.69,202.55,205.51,5733,-0.0441839914422585,,236.0,201.0,0.017885573920598856
2025-04-30,TAINWALCHM,EQ,209.38,210.01,201.0,203.54,1909,-0.027891871238895805,216.23,236.0,201.0,0.017885573920598856
2025-04-22,TAJGVK,EQ,464.95,468.45,459.0,461.45,165180,-0.007527691149585977,,468.45,406.0,0.01723331858999714
2025-04-23,TAJGVK,EQ,460.9,465.95,443.1,451.7,229629,-0.01996094597526576,,468.45,406.0,0.01723331858999714
2025-04-24,TAJGVK,EQ,449.5,457.45,445.5,448.15,142466,-0.0030033370411568917,,468.45,406.0,0.01723331858999714
2025-04-25,TAJGVK,EQ,451.5,459.6,419.05,427.75,495092,-0.05260243632336656,,468.45,406.0,0.01723331858999714
2025-04-28,TAJGVK,EQ,434.95,438.0,425.25,432.0,159960,-0.006782388780319551,,468.45,406.0,0.01723331858999714
2025-04-29,TAJGVK,EQ,433.9,437.7,419.05,421.05,172689,-0.029615118690942535,,468.45,406.0,0.01723331858999714
2025-04-30,TAJGVK,EQ,419.9,419.9,406.0,410.3,284838,-0.02286258633007851,436.0571428571429,468.45,406.0,0.01723331858999714
2025-04-22,TALBROAUTO,EQ,268.0,272.76,261.31,263.53,84660,-0.016679104477612044,,273.89,248.6,0.013836718097449956
2025-04-23,TALBROAUTO,EQ,266.4,273.89,260.0,267.76,79367,0.005105105105105157,,273.89,248.6,0.013836718097449956
2025-04-24,TALBROAUTO,EQ,266.0,272.6,264.0,268.83,70863,0.010639097744360842,,273.89,248.6,0.013836718097449956
2025-04-25,TALBROAUTO,EQ,266.01,268.99,253.0,259.83,115230,-0.023232209315439296,,273.89,248.6,0.013836718097449956
2025-04-28,TALBROAUTO,EQ,259.7,261.22,251.19,255.88,71358,-0.014709279938390425,,273.89,248.6,0.013836718097449956
2025-04-29,TALBROAUTO,EQ,258.1,263.5,258.0,258.57,53151,0.0018209996125531592,,273.89,248.6,0.013836718097449956
2025-04-30,TALBROAUTO,EQ,257.0,260.0,248.6,251.48,73627,-0.021478599221789924,260.84,273.89,248.6,0.013836718097449956
2025-04-22,TANLA,EQ,489.9,494.2,486.15,490.3,703693,0.000816493161869839,,501.55,461.55,0.020519140893588892
2025-04-23,TANLA,EQ,491.0,501.55,479.25,482.05,1634347,-0.018228105906313623,,501.55,461.55,0.020519140893588892
2025-04-24,TANLA,EQ,482.55,489.45,481.0,484.0,868965,0.0030048699616619804,,501.55,461.55,0.020519140893588892
2025-04-25,TANLA,EQ,481.3,481.3,461.55,469.2,1166965,-0.0251402451693331,,501.55,461.55,0.020519140893588892
2025-04-28,TANLA,EQ,466.7,485.9,461.7,483.05,708286,0.0350332119134348,,501.55,461.55,0.020519140893588892
2025-04-29,TANLA,EQ,484.9,499.35,484.3,488.0,1086016,0.0063930707362343225,,501.55,461.55,0.020519140893588892
2025-04-30,TANLA,EQ,483.0,492.1,471.6,474.35,767324,-0.01790890269151134,481.5642857142857,501.55,461.55,0.020519140893588892
2025-04-22,TARC,EQ,148.95,155.4,145.53,154.58,641261,0.0377979187646863,,170.03,145.53,0.03447846945219176
2025-04-23,TARC,EQ,154.8,170.03,151.99,161.95,1716723,0.04618863049095592,,170.03,145.53,0.03447846945219176
2025-04-24,TARC,EQ,162.89,166.45,158.7,161.07,535601,-0.011173184357541858,,170.03,145.53,0.03447846945219176
2025-04-25,TARC,EQ,162.35,167.0,147.95,155.51,1137829,-0.04213119802894982,,170.03,145.53,0.03447846945219176
2025-04-28,TARC,EQ,154.14,159.94,154.14,156.65,338061,0.01628389775528753,,170.03,145.53,0.03447846945219176
2025-04-29,TARC,EQ,156.65,163.5,153.42,159.53,691803,0.01838493456750715,,170.03,145.53,0.03447846945219176
2025-04-30,TARC,EQ,160.95,160.95,153.55,155.37,411728,-0.034669151910531125,157.80857142857144,170.03,145.53,0.03447846945219176
2025-04-22,TARIL,EQ,550.85,574.2,549.25,574.2,4285112,0.04238903512753022,,594.0,486.6,0.03456071036172642
2025-04-23,TARIL,EQ,580.0,594.0,552.25,560.15,1672078,-0.03422413793103452,,594.0,486.6,0.03456071036172642
2025-04-24,TARIL,EQ,568.0,568.0,532.15,534.35,1181154,-0.059242957746478836,,594.0,486.6,0.03456071036172642
2025-04-25,TARIL,EQ,536.3,536.8,507.65,510.55,1281002,-0.048014171172850915,,594.0,486.6,0.03456071036172642
2025-04-28,TARIL,EQ,501.2,530.95,499.6,504.85,1356269,0.007282521947326485,,594.0,486.6,0.03456071036172642
2025-04-29,TARIL,EQ,512.0,519.0,500.0,503.6,726649,-0.016406249999999956,,594.0,486.6,0.03456071036172642
2025-04-30,TARIL,EQ,506.05,508.25,486.6,494.95,907953,-0.021934591443533293,526.0928571428572,594.0,486.6,0.03456071036172642
2025-04-22,TARMAT,EQ,56.5,56.5,53.86,54.53,11015,-0.03486725663716812,,56.8,50.26,0.01653213186714231
2025-04-23,TARMAT,EQ,56.8,56.8,54.0,54.85,13271,-0.034330985915492884,,56.8,50.26,0.01653213186714231
2025-04-24,TARMAT,EQ,55.01,55.69,54.1,54.53,5495,-0.008725686238865604,,56.8,50.26,0.01653213186714231
2025-04-25,TARMAT,EQ,55.99,55.99,52.11,53.15,9307,-0.05072334345418831,,56.8,50.26,0.01653213186714231
2025-04-28,TARMAT,EQ,53.15,53.76,52.41,52.82,14558,-0.0062088428974599865,,56.8,50.26,0.01653213186714231
2025-04-29,TARMAT,EQ,54.42,54.42,52.0,52.28,10818,-0.03932377802278575,,56.8,50.26,0.01653213186714231
2025-04-30,TARMAT,EQ,52.45,52.48,50.26,50.46,14272,-0.03794089609151576,53.23142857142857,56.8,50.26,0.01653213186714231
2025-04-22,TARSONS,EQ,407.45,407.45,387.0,389.35,61029,-0.04442262854337947,,407.45,360.55,0.0206398531260681
2025-04-23,TARSONS,EQ,389.35,394.4,383.75,386.95,22749,-0.006164119686657337,,407.45,360.55,0.0206398531260681
2025-04-24,TARSONS,EQ,388.9,390.0,373.35,377.45,41323,-0.029442015942401617,,407.45,360.55,0.0206398531260681
2025-04-25,TARSONS,EQ,377.0,387.45,365.35,370.4,51615,-0.017506631299734808,,407.45,360.55,0.0206398531260681
2025-04-28,TARSONS,EQ,365.0,380.05,361.4,371.95,32882,0.019041095890410926,,407.45,360.55,0.0206398531260681
2025-04-29,TARSONS,EQ,373.9,380.2,365.0,371.25,30412,-0.007087456539181539,,407.45,360.55,0.0206398531260681
2025-04-30,TARSONS,EQ,372.5,372.5,360.55,361.8,18157,-0.02872483221476507,375.59285714285716,407.45,360.55,0.0206398531260681
2025-04-22,TASTYBITE,EQ,8545.0,8649.0,8425.5,8604.0,4083,0.006904622586307783,,9900.0,8425.5,0.02708514281999254
2025-04-23,TASTYBITE,EQ,8615.0,9177.5,8507.0,9103.5,8318,0.056703424260011605,,9900.0,8425.5,0.02708514281999254
2025-04-24,TASTYBITE,EQ,9110.0,9372.0,8931.0,9302.5,9568,0.021130625686059275,,9900.0,8425.5,0.02708514281999254
2025-04-25,TASTYBITE,EQ,9302.5,9380.0,9001.5,9069.0,5236,-0.02510077936038699,,9900.0,8425.5,0.02708514281999254
2025-04-28,TASTYBITE,EQ,9149.0,9164.5,8928.0,9012.0,3375,-0.014974314132692098,,9900.0,8425.5,0.02708514281999254
2025-04-29,TASTYBITE,EQ,9102.0,9470.0,9090.0,9335.5,6392,0.025653702482970775,,9900.0,8425.5,0.02708514281999254
2025-04-30,TASTYBITE,EQ,9380.0,9900.0,9280.5,9470.0,9219,0.009594882729211088,9128.07142857143,9900.0,8425.5,0.02708514281999254
2025-04-22,TATACHEM,EQ,855.1,861.9,846.35,851.85,716475,-0.0038007250613963277,,875.4,822.15,0.02203680954179686
2025-04-23,TATACHEM,EQ,855.8,867.6,851.0,857.6,786517,0.002103295162421206,,875.4,822.15,0.02203680954179686
2025-04-24,TATACHEM,EQ,857.6,875.4,855.85,864.1,937615,0.00757929104477612,,875.4,822.15,0.02203680954179686
2025-04-25,TATACHEM,EQ,865.0,870.25,822.15,826.45,1669531,-0.044566473988439256,,875.4,822.15,0.02203680954179686
2025-04-28,TATACHEM,EQ,826.45,841.75,824.05,838.65,846965,0.014761933571298846,,875.4,822.15,0.02203680954179686
2025-04-29,TATACHEM,EQ,844.0,859.4,840.0,857.2,1169792,0.01563981042654034,,875.4,822.15,0.02203680954179686
2025-04-30,TATACHEM,EQ,857.0,859.6,833.3,837.3,444697,-0.02298716452742129,847.592857142857,875.4,822.15,0.02203680954179686
2025-04-22,TATACOMM,EQ,1584.8,1617.9,1560.6,1598.7,541851,0.00877082281675927,,1655.3,1535.1,0.019443441514081457
2025-04-23,TATACOMM,EQ,1650.0,1655.3,1577.1,1584.4,1786931,-0.0397575757575757,,1655.3,1535.1,0.019443441514081457
2025-04-24,TATACOMM,EQ,1597.3,1623.0,1556.0,1608.1,1610300,0.006761409879171073,,1655.3,1535.1,0.019443441514081457
2025-04-25,TATACOMM,EQ,1610.0,1623.0,1535.1,1569.6,699413,-0.02509316770186341,,1655.3,1535.1,0.019443441514081457
2025-04-28,TATACOMM,EQ,1566.8,1592.0,1560.1,1581.1,180311,0.009126882818483504,,1655.3,1535.1,0.019443441514081457
2025-04-29,TATACOMM,EQ,1578.0,1606.3,1567.5,1579.5,263086,0.0009505703422053232,,1655.3,1535.1,0.019443441514081457
2025-04-30,TATACOMM,EQ,1584.0,1601.0,1568.2,1591.4,382030,0.0046717171717172296,1587.542857142857,1655.3,1535.1,0.019443441514081457
2025-04-22,TATACONSUM,EQ,1121.7,1149.0,1118.2,1136.7,1231830,0.01337255950788981,,1180.5,1098.3,0.007951397107153174
2025-04-23,TATACONSUM,EQ,1143.0,1156.6,1132.6,1150.1,1760325,0.006211723534558101,,1180.5,1098.3,0.007951397107153174
2025-04-24,TATACONSUM,EQ,1151.0,1168.9,1098.3,1161.3,5766752,0.00894874022589049,,1180.5,1098.3,0.007951397107153174
2025-04-25,TATACONSUM,EQ,1160.2,1165.0,1130.7,1155.7,1451946,-0.003878641613514911,,1180.5,1098.3,0.007951397107153174
2025-04-28,TATACONSUM,EQ,1146.1,1162.5,1145.0,1155.2,663435,0.007939970334176894,,1180.5,1098.3,0.007951397107153174
2025-04-29,TATACONSUM,EQ,1155.2,1174.1,1149.9,1168.9,1439143,0.011859418282548516,,1180.5,1098.3,0.007951397107153174
2025-04-30,TATACONSUM,EQ,1174.7,1180.5,1152.4,1165.8,1477319,-0.007576402485741118,1156.242857142857,1180.5,1098.3,0.007951397107153174
